Income,Kidhome,Teenhome,Recency,MntWines,MntFruits,MntMeatProducts,MntFishProducts,MntSweetProducts,MntGoldProds,NumDealsPurchases,NumWebPurchases,NumCatalogPurchases,NumStorePurchases,NumWebVisitsMonth,AcceptedCmp3,AcceptedCmp4,AcceptedCmp5,AcceptedCmp1,AcceptedCmp2,Complain,Z_CostContact,Z_Revenue,Response,Age,Customer_Days,marital_Divorced,marital_Married,marital_Single,marital_Together,marital_Widow,education_2n Cycle,education_Basic,education_Graduation,education_Master,education_PhD,MntTotal,MntRegularProds,AcceptedCmpOverall,Marital_Status,Education,Total_Spent,Cluster,PCA1,PCA2
77376.0,1,1,72,492,19,110,16,12,12,4,6,3,10,4,0,0,0,0,0,0,3,11,0,64,2209,0,0,0,1,0,0,0,0,0,1,649,637,0,Together,PhD,661,2,0.7181150216831353,1.4671045475492233
62998.0,0,1,10,120,58,73,65,89,58,5,5,4,5,5,0,0,0,0,0,0,3,11,0,68,2431,0,1,0,0,0,0,0,1,0,0,405,347,0,Married,Graduation,463,2,0.9097317582753749,0.4645393047080016
61331.0,1,1,42,534,5,47,0,5,41,5,11,1,6,8,0,0,0,0,0,0,3,11,0,62,2635,0,0,1,0,0,0,0,0,1,0,591,550,0,Single,Master,632,2,0.056049936465313185,2.8036366740296548
73448.0,0,0,10,236,106,189,23,41,130,1,7,2,9,4,0,0,0,0,0,0,3,11,0,51,2298,0,1,0,0,0,0,0,1,0,0,595,465,0,Married,Graduation,725,3,1.916967048020839,-0.09031752814799378
41551.0,1,1,51,220,0,33,3,0,23,5,5,1,5,8,0,0,0,0,0,0,3,11,0,56,2478,0,1,0,0,0,0,0,0,0,1,256,233,0,Married,PhD,279,2,-1.4200899632625499,1.5199977661810509
62981.0,0,0,21,796,14,590,38,44,0,1,4,5,13,3,0,1,0,0,0,0,3,11,0,53,2628,0,0,0,1,0,0,0,0,0,1,1482,1482,1,Together,PhD,1482,1,2.178528893688969,-0.2747034208500245
9548.0,1,0,31,0,1,3,10,6,9,2,1,0,3,8,0,0,0,0,0,0,3,11,0,44,2849,1,0,0,0,0,0,1,0,0,0,20,11,0,Divorced,Basic,29,0,-2.8773428526447127,-0.6063712222593083
33762.0,2,1,61,53,1,34,2,0,16,3,2,2,2,8,0,0,0,0,0,0,3,11,0,61,2516,0,1,0,0,0,0,0,0,0,1,90,74,0,Married,PhD,106,0,-2.167676384951961,-0.03922103156687711
35860.0,1,1,37,15,0,8,4,2,20,2,1,1,2,5,1,0,0,0,0,0,3,11,1,47,2200,0,0,1,0,0,0,0,0,0,1,29,9,1,Single,PhD,49,0,-2.376160063555742,-0.5886161346843762
36921.0,1,1,74,17,1,12,3,1,4,2,2,0,3,7,0,0,0,0,0,0,3,11,0,55,2495,1,0,0,0,0,0,0,0,0,1,34,30,0,Divorced,PhD,38,0,-2.3616410587838366,-0.38870252643239694
92859.0,0,0,46,962,61,921,52,61,20,1,5,4,12,2,0,0,0,0,0,0,3,11,0,28,2777,0,0,1,0,0,0,0,0,1,0,2057,2037,0,Single,Master,2077,1,3.916517403240789,-0.6882290340900775
65104.0,0,1,4,738,0,232,13,20,50,2,3,5,7,7,0,0,0,0,0,0,3,11,1,44,2386,0,0,0,1,0,0,0,0,1,0,1003,953,0,Together,Master,1053,1,0.7120012361274295,0.2652759461237449
86111.0,0,0,73,399,28,756,36,40,126,1,5,7,10,2,0,0,0,0,0,0,3,11,0,58,2595,0,1,0,0,0,0,0,1,0,0,1259,1133,0,Married,Graduation,1385,1,3.1997483460478655,-0.34580747633120246
68352.0,0,1,47,614,16,132,43,33,33,3,8,5,9,6,0,0,0,0,0,0,3,11,0,46,2464,0,0,1,0,0,0,0,0,0,1,838,805,0,Single,PhD,871,2,1.4462425253447275,1.2954974798442997
41883.0,1,0,13,32,34,41,73,16,116,3,4,2,3,7,0,0,0,0,0,0,3,11,0,32,2626,0,0,0,1,0,0,0,1,0,0,196,80,0,Together,Graduation,312,2,-0.4960367779193227,0.054308762525696865
59809.0,0,2,36,598,16,141,32,41,49,3,3,3,6,8,0,0,0,0,0,0,3,11,0,44,2778,0,1,0,0,0,0,0,1,0,0,828,779,0,Married,Graduation,877,2,0.35169452539424834,0.2965982081421345
23957.0,1,0,47,2,1,18,20,11,16,1,2,0,3,6,0,0,0,0,0,0,3,11,1,45,2768,0,1,0,0,0,0,0,1,0,0,52,36,0,Married,Graduation,68,0,-2.357479124458088,-0.8600799842327687
38547.0,1,0,49,6,1,10,0,1,4,1,1,0,2,8,0,0,0,0,0,1,3,11,0,39,2464,0,0,0,1,0,0,0,1,0,0,18,14,0,Together,Graduation,22,0,-2.5431959139652136,-0.9905476263707492
35688.0,2,1,94,73,3,90,12,1,32,7,4,1,4,8,0,0,0,0,0,0,3,11,0,47,2835,0,1,0,0,0,1,0,0,0,0,179,147,0,Married,2n Cycle,211,2,-1.6711855216541285,1.8650250232583239
49605.0,0,0,65,42,16,29,12,20,8,1,2,1,4,3,0,0,0,0,0,0,3,11,0,54,2167,0,1,0,0,0,0,0,0,1,0,119,111,0,Married,Master,127,0,-1.5212069675754167,-0.9103919673478421
59354.0,0,2,59,295,21,78,39,13,13,1,4,4,7,3,0,0,0,0,0,0,3,11,0,67,2225,0,1,0,0,0,0,0,0,1,0,446,433,0,Married,Master,459,2,0.002807731498668773,-0.3726165660658923
65747.0,0,1,96,346,17,48,23,13,13,4,8,1,6,6,0,1,0,0,0,0,3,11,0,51,2273,0,1,0,0,0,0,0,1,0,0,447,434,1,Married,Graduation,460,2,-0.15617095392779004,1.5239271787360258
46344.0,0,1,28,233,20,57,8,20,91,4,7,1,5,7,0,0,0,0,0,0,3,11,0,48,2721,0,0,0,1,0,1,0,0,0,0,338,247,0,Together,2n Cycle,429,2,-0.42894495506548486,1.4449001000927815
34176.0,1,0,12,5,7,24,19,14,20,4,3,0,4,6,0,0,0,0,0,0,3,11,0,32,2207,0,0,1,0,0,0,0,1,0,0,69,49,0,Single,Graduation,89,0,-1.9442006411974653,0.4244440643165864
61010.0,0,1,57,888,0,57,0,0,76,2,8,5,11,5,0,0,0,0,0,0,3,11,0,68,2787,0,0,0,1,0,0,0,0,0,1,945,869,0,Together,PhD,1021,2,1.2886038517141027,1.8583010061879464
69372.0,0,0,10,997,26,269,34,13,42,1,10,4,6,4,0,1,1,0,0,0,3,11,1,71,2654,0,0,0,1,0,0,0,1,0,0,1339,1297,2,Together,Graduation,1381,1,1.7600653891872264,0.9468434909812203
49967.0,0,1,4,212,6,69,4,12,3,3,6,1,5,7,0,0,0,0,0,0,3,11,0,62,2515,0,0,1,0,0,0,0,1,0,0,303,300,0,Single,Graduation,306,2,-1.0641154341004744,0.7451800087591082
60199.0,1,2,49,8,1,7,2,0,0,1,0,0,3,4,0,0,0,0,0,0,3,11,0,42,2449,0,0,1,0,0,0,0,1,0,0,18,18,0,Single,Graduation,18,0,-2.1684430493767453,-1.1226885926938774
55375.0,0,1,3,42,11,57,10,28,14,1,1,1,6,2,0,0,0,0,0,0,3,11,0,43,2414,0,0,0,1,0,0,0,1,0,0,148,134,0,Together,Graduation,162,0,-1.2383159056267605,-0.9901765186887305
80317.0,0,0,64,536,11,387,149,91,57,1,3,4,10,1,0,0,0,0,0,0,3,11,0,65,2472,0,0,1,0,0,0,0,1,0,0,1174,1117,0,Single,Graduation,1231,1,2.631918502277949,-1.132634495840188
30523.0,2,1,0,5,0,3,0,0,5,1,1,0,2,7,0,0,0,0,0,0,3,11,0,62,2522,0,0,1,0,0,0,0,0,1,0,8,3,0,Single,Master,13,0,-2.7152851988598745,-0.9844948555357766
70356.0,0,0,20,1349,16,249,43,16,33,2,10,6,9,6,0,0,0,0,0,0,3,11,0,75,2760,0,1,0,0,0,0,0,0,0,1,1673,1640,0,Married,PhD,1706,1,2.579958579904623,1.7129640060420788
23228.0,1,0,91,53,3,49,7,4,5,4,3,0,4,8,0,0,0,0,0,0,3,11,0,36,2334,0,1,0,0,0,0,0,1,0,0,116,111,0,Married,Graduation,121,0,-2.2856211881514645,0.542747215762383
74165.0,0,0,9,1001,12,240,16,12,12,1,5,4,10,2,0,0,0,0,0,0,3,11,0,45,2583,1,0,0,0,0,0,0,0,0,1,1281,1269,0,Divorced,PhD,1293,1,1.380254133459031,0.42660611779489305
43482.0,2,1,83,18,1,32,6,3,28,3,2,0,4,6,0,0,0,0,0,0,3,11,0,54,2387,0,0,0,1,0,0,0,1,0,0,60,32,0,Together,Graduation,88,0,-1.9784498240474768,0.07371748486265937
62551.0,0,0,27,125,16,98,134,21,27,1,6,7,4,3,1,0,0,0,0,0,3,11,0,67,2382,1,0,0,0,0,0,0,1,0,0,394,367,1,Divorced,Graduation,421,1,0.8121843605226602,-0.7291001067180771
52332.0,0,0,63,212,5,33,7,0,2,1,3,2,6,4,0,1,0,0,0,0,3,11,0,61,2464,1,0,0,0,0,0,0,1,0,0,257,255,1,Divorced,Graduation,259,0,-1.1691626673222604,-0.3519133439372179
66951.0,0,0,46,277,162,305,173,76,124,1,3,4,7,1,0,0,0,0,0,0,3,11,0,32,2398,0,0,1,0,0,0,0,1,0,0,993,869,0,Single,Graduation,1117,3,3.214095757458072,-2.1160714911453717
26091.0,1,1,84,15,10,19,8,17,20,3,2,1,3,5,0,0,0,0,0,0,3,11,0,63,2283,0,0,0,1,0,0,0,1,0,0,69,49,0,Together,Graduation,89,0,-2.142235726767257,-0.1259190255335242
33456.0,1,1,58,7,3,10,8,1,7,2,1,0,3,7,0,0,0,0,0,0,3,11,0,55,2228,0,0,0,1,0,0,0,1,0,0,29,22,0,Together,Graduation,36,0,-2.4724168259072963,-0.5932925417793409
28718.0,1,0,78,12,4,6,11,8,16,2,2,0,3,8,0,0,0,0,0,0,3,11,0,38,2510,0,1,0,0,0,0,0,1,0,0,41,25,0,Married,Graduation,57,0,-2.343396296382529,-0.43196066240359277
50447.0,2,0,4,85,7,24,2,3,27,1,3,1,3,6,0,0,0,0,0,0,3,11,0,50,2228,0,1,0,0,0,0,0,1,0,0,121,94,0,Married,Graduation,148,0,-1.644715931499554,-0.5529910170722413
53537.0,1,1,17,81,0,6,0,0,6,2,2,1,3,5,0,0,0,0,0,0,3,11,0,61,2309,0,0,0,1,0,0,0,0,0,1,87,81,0,Together,PhD,93,0,-1.9174043605153206,-0.3412068694091399
52074.0,0,1,77,59,0,12,0,0,48,1,2,2,2,4,1,0,0,0,0,0,3,11,0,53,2245,0,0,1,0,0,0,0,1,0,0,71,23,1,Single,Graduation,119,0,-1.6976183432224379,-0.6445464215636516
80427.0,0,1,56,1149,71,449,69,71,26,1,11,8,8,5,0,0,0,0,0,0,3,11,0,45,2814,0,1,0,0,0,0,0,0,0,1,1809,1783,0,Married,PhD,1835,1,4.074233011501355,0.4481275132100384
83837.0,0,0,79,847,66,119,86,89,111,1,9,10,5,4,0,1,0,1,0,0,3,11,1,72,2719,0,1,0,0,0,0,0,0,0,1,1207,1096,2,Married,PhD,1318,3,3.7030430118060385,0.12849115769352126
38853.0,1,1,90,29,0,14,0,0,2,2,2,0,3,7,0,0,0,0,0,0,3,11,0,50,2196,0,1,0,0,0,0,0,0,0,1,43,41,0,Married,PhD,45,0,-2.351699423859118,-0.3607646023962935
38285.0,2,1,96,2,0,5,2,0,1,1,0,0,3,2,0,0,0,0,0,0,3,11,0,61,2164,0,0,0,1,0,0,0,1,0,0,9,8,0,Together,Graduation,10,0,-2.5627375291962626,-1.0917982596730478
51650.0,0,1,81,152,3,22,2,5,7,1,4,1,4,5,0,0,0,0,0,0,3,11,0,44,2208,0,1,0,0,0,0,0,0,0,1,184,177,0,Married,PhD,191,0,-1.471284091656733,-0.2980011318003878
16248.0,1,0,77,12,11,10,3,12,9,3,2,1,3,6,0,0,0,0,0,0,3,11,0,32,2209,0,1,0,0,0,1,0,0,0,0,48,39,0,Married,2n Cycle,57,0,-2.446358790002668,-0.1117856142292599
66835.0,0,0,21,620,26,195,34,17,141,1,6,4,13,2,0,0,0,0,0,0,3,11,0,74,2433,0,1,0,0,0,0,0,0,1,0,892,751,0,Married,Master,1033,1,2.0794416817481975,0.7875101713155108
30477.0,1,0,16,47,1,6,0,0,12,1,1,1,3,6,0,0,0,0,0,0,3,11,0,36,2317,0,1,0,0,0,0,0,0,1,0,54,42,0,Married,Master,66,0,-2.3996850462254398,-0.8814507755810728
28249.0,0,0,80,1,9,7,2,14,10,1,2,0,3,6,0,0,0,0,0,0,3,11,0,59,2173,0,1,0,0,0,0,1,0,0,0,33,23,0,Married,Basic,43,0,-2.3432641472474987,-0.8443822129236837
25271.0,1,0,45,10,1,18,10,4,7,1,1,1,2,9,0,0,0,0,0,0,3,11,0,37,2730,0,1,0,0,0,0,0,1,0,0,43,36,0,Married,Graduation,50,0,-2.543820440183764,-1.041325675207501
32303.0,0,1,63,35,0,2,0,0,2,2,1,0,4,5,0,0,0,0,0,0,3,11,0,50,2272,0,0,1,0,0,0,0,0,0,1,37,35,0,Single,PhD,39,0,-2.47739812606119,-0.4645784687227849
61286.0,0,1,34,356,0,107,19,9,117,2,7,1,8,5,0,0,0,0,0,0,3,11,0,54,2490,0,1,0,0,0,0,0,1,0,0,491,374,0,Married,Graduation,608,2,0.3262089951132517,1.1243533979008167
74068.0,0,0,14,783,30,537,140,76,15,1,4,10,9,2,0,0,0,0,0,0,3,11,0,44,2626,0,1,0,0,0,0,0,1,0,0,1566,1551,0,Married,Graduation,1581,1,3.5179873216866544,-1.1408761287247358
45759.0,1,1,13,42,1,18,3,0,4,2,2,0,3,7,0,0,0,0,0,0,3,11,0,56,2650,0,1,0,0,0,0,0,0,0,1,64,60,0,Married,PhD,68,0,-2.187282732150877,-0.3964316258639679
24882.0,1,0,52,1,4,10,29,0,36,1,1,1,2,6,1,0,0,0,0,0,3,11,0,42,2817,0,0,0,1,0,0,1,0,0,0,44,8,1,Together,Basic,80,0,-2.3272198293585395,-1.03025590567399
66973.0,0,0,98,466,22,432,147,113,102,1,8,7,12,3,0,0,0,0,0,0,3,11,0,31,2567,0,0,0,1,0,0,0,0,0,1,1180,1078,0,Together,PhD,1282,3,3.8943850705723757,-0.2502271338264568
38872.0,1,0,93,23,3,21,3,19,22,2,3,0,3,8,0,0,0,0,0,0,3,11,0,32,2554,0,1,0,0,0,0,0,1,0,0,69,47,0,Married,Graduation,91,0,-1.9779821974537832,-0.25989326523500234
51148.0,1,1,38,235,6,45,8,9,12,4,5,1,6,6,0,0,0,0,0,0,3,11,0,47,2655,0,1,0,0,0,0,0,1,0,0,303,291,0,Married,Graduation,315,2,-1.0164133488125602,1.0712318207181422
31353.0,1,1,24,10,0,10,3,1,7,2,1,1,2,8,0,0,0,0,0,0,3,11,0,43,2341,0,1,0,0,0,0,0,1,0,0,24,17,0,Married,Graduation,31,0,-2.5367066871209523,-0.6257912362264479
69661.0,0,0,80,656,16,106,32,16,8,1,7,3,12,3,0,0,0,0,0,0,3,11,0,40,2206,0,1,0,0,0,0,0,0,1,0,826,818,0,Married,Master,834,2,1.1537791677042135,0.6875476256077208
80067.0,0,0,82,519,17,813,27,173,51,1,4,6,6,2,0,0,1,0,0,0,3,11,0,66,2442,0,1,0,0,0,0,0,1,0,0,1549,1498,1,Married,Graduation,1600,1,3.1439473070402006,-1.4933181870060417
86718.0,0,0,20,344,189,482,50,33,172,1,5,6,5,2,0,0,0,0,0,0,3,11,0,66,2687,0,1,0,0,0,0,0,1,0,0,1098,926,0,Married,Graduation,1270,3,3.5714533734295073,-1.2939723421065379
46854.0,1,1,81,96,1,79,7,1,79,6,5,1,3,8,1,0,0,0,0,0,3,11,1,47,2249,0,0,1,0,0,0,0,0,0,1,184,105,1,Single,PhD,263,2,-1.2741505833109787,1.7977970648061616
69142.0,0,1,50,448,4,34,6,4,39,3,8,1,7,5,0,1,0,0,0,0,3,11,0,68,2159,1,0,0,0,0,0,0,1,0,0,496,457,1,Divorced,Graduation,535,2,-0.042262774401675675,1.5469335072841555
75922.0,0,0,60,265,138,553,224,23,92,1,4,4,9,1,0,0,0,0,0,0,3,11,0,52,2361,0,0,1,0,0,0,0,1,0,0,1203,1111,0,Single,Graduation,1295,3,3.6095540389578953,-1.952526137679672
63693.0,0,1,63,587,43,337,42,87,54,3,11,6,9,6,0,0,0,0,0,0,3,11,0,42,2417,1,0,0,0,0,0,0,1,0,0,1096,1042,0,Divorced,Graduation,1150,1,2.757117440853165,1.277998383144209
102160.0,0,0,54,763,29,138,76,176,58,0,7,9,10,4,0,1,1,1,0,0,3,11,1,43,2763,0,0,0,1,0,0,0,0,0,1,1182,1124,3,Together,PhD,1240,3,4.212117326078163,-0.6874289413439332
40637.0,1,1,72,22,0,13,0,0,3,2,1,0,3,7,0,0,0,0,0,0,3,11,0,55,2506,0,0,1,0,0,0,0,0,0,1,35,32,0,Single,PhD,38,0,-2.4182965942367516,-0.5400277936852427
18890.0,0,0,5,6,4,1,7,2,15,1,0,1,2,6,1,0,0,0,0,0,3,11,1,36,2755,0,0,1,0,0,0,0,0,1,0,20,5,1,Single,Master,35,0,-2.7555496440963267,-1.1830988739933295
29604.0,1,0,88,7,6,13,7,6,14,1,1,0,3,9,1,0,0,0,0,0,3,11,0,32,2362,0,0,0,1,0,0,0,1,0,0,39,25,1,Together,Graduation,53,0,-2.4276850067145324,-0.968628992059004
48721.0,1,1,50,81,18,113,47,13,21,6,4,2,5,6,0,0,0,0,0,0,3,11,0,57,2571,1,0,0,0,0,0,0,0,1,0,272,251,0,Divorced,Master,293,2,-0.8138375135864951,1.1934365931381272
44794.0,0,1,99,54,0,7,0,0,4,1,2,0,3,6,0,0,0,0,0,0,3,11,0,54,2180,0,1,0,0,0,0,0,1,0,0,61,57,0,Married,Graduation,65,0,-2.20517787956702,-0.7003811539015624
64497.0,0,1,17,1170,48,320,42,32,192,5,11,4,9,8,1,0,0,0,0,0,3,11,1,66,2816,1,0,0,0,0,0,0,1,0,0,1612,1420,1,Divorced,Graduation,1804,2,3.335129779623107,3.040866939855723
46097.0,0,1,11,72,24,68,65,4,8,5,3,1,6,4,0,0,0,0,0,0,3,11,0,64,2614,0,0,0,1,0,0,0,1,0,0,233,225,0,Together,Graduation,241,2,-1.0292854051332323,0.6290496381581848
77972.0,0,0,18,613,22,319,33,102,12,1,4,6,9,1,0,0,0,0,0,0,3,11,0,66,2262,0,0,0,1,0,0,0,1,0,0,1089,1077,0,Together,Graduation,1101,1,2.0815924999477664,-0.6898413943940745
44377.0,1,1,70,224,0,30,0,0,10,8,5,1,5,8,0,0,0,0,0,0,3,11,0,52,2791,0,1,0,0,0,0,0,0,0,1,254,244,0,Married,PhD,264,2,-1.4972610668271933,2.6074165443121244
46014.0,1,1,21,410,0,59,19,9,44,10,7,1,8,7,0,0,0,0,0,0,3,11,0,46,2683,0,0,0,1,0,0,0,0,1,0,497,453,0,Together,Master,541,2,-0.4578599908451329,3.92368293774406
70951.0,0,0,66,239,10,554,254,87,54,1,3,4,9,1,0,0,0,0,0,0,3,11,0,35,2580,0,1,0,0,0,0,0,1,0,0,1144,1090,0,Married,Graduation,1198,3,2.8821037240640694,-1.9498315301606428
41443.0,1,0,79,171,7,171,25,19,89,6,8,1,5,8,0,0,0,0,0,0,3,11,0,43,2248,0,1,0,0,0,0,0,1,0,0,393,304,0,Married,Graduation,482,2,-0.3502448276328288,2.2389157956416663
52195.0,2,1,2,12,0,4,0,0,1,1,1,0,2,8,0,0,0,0,0,0,3,11,0,42,2207,0,0,1,0,0,1,0,0,0,0,16,15,0,Single,2n Cycle,17,0,-2.34070098354225,-1.0010238191740521
83790.0,0,0,81,1076,16,417,42,48,16,1,8,10,6,3,0,1,1,0,0,0,3,11,0,72,2385,0,1,0,0,0,0,0,0,1,0,1599,1583,2,Married,Master,1615,1,3.0065828778286656,0.30938075188267167
44551.0,0,1,24,182,4,33,0,0,66,2,4,1,5,7,0,0,0,0,0,0,3,11,0,66,2461,0,0,0,0,1,0,0,0,1,0,219,153,0,Widow,Master,285,0,-1.2270220808211743,0.32912946329331483
69508.0,1,0,48,824,32,162,42,32,43,2,11,4,11,6,0,0,0,0,0,0,3,11,0,40,2751,0,0,0,1,0,0,0,1,0,0,1092,1049,0,Together,Graduation,1135,1,2.2419560487162506,1.6223997607203593
45204.0,1,0,93,30,11,25,29,1,18,1,1,1,4,3,0,0,0,0,0,0,3,11,0,32,2238,0,0,0,1,0,1,0,0,0,0,96,78,0,Together,2n Cycle,114,0,-1.7356347192269235,-0.997289501981337
72460.0,0,0,56,377,10,540,80,30,10,1,3,5,7,1,0,0,0,0,0,0,3,11,0,51,2386,0,1,0,0,0,0,0,1,0,0,1037,1027,0,Married,Graduation,1047,1,1.3298414704749568,-1.0869225358004397
77622.0,0,2,3,520,7,154,19,0,14,2,6,3,11,3,0,0,0,0,0,0,3,11,0,50,2235,0,0,0,1,0,0,0,0,0,1,700,686,0,Together,PhD,714,2,0.7890884278120014,0.8719014960697627
30732.0,1,0,44,155,1,25,0,1,3,4,4,1,4,8,0,0,0,0,0,0,3,11,0,40,2699,0,1,0,0,0,0,0,0,0,1,182,179,0,Married,PhD,185,0,-1.9653988336690769,0.8289431878811074
63887.0,0,1,38,897,23,207,15,11,92,5,9,6,12,6,0,0,0,0,0,0,3,11,0,58,2818,1,0,0,0,0,0,0,1,0,0,1153,1061,0,Divorced,Graduation,1245,2,2.2680593963696984,2.863421093410303
42011.0,1,0,46,131,0,16,2,1,39,4,3,1,4,8,0,0,0,0,0,0,3,11,0,42,2619,0,0,0,1,0,0,0,1,0,0,150,111,0,Together,Graduation,189,0,-1.7138037937123018,0.7505870557696429
51369.0,0,1,84,297,7,79,0,11,182,2,8,2,4,8,0,0,0,0,0,0,3,11,0,44,2771,0,0,0,1,0,0,0,1,0,0,394,212,0,Together,Graduation,576,2,0.153455379203192,1.2839700860264667
51537.0,0,1,27,787,20,204,0,0,92,3,2,2,11,8,0,0,0,0,0,0,3,11,0,68,2726,1,0,0,0,0,0,0,1,0,0,1011,919,0,Divorced,Graduation,1103,2,0.5289400200591069,0.9412681943799015
79930.0,0,0,72,792,86,740,67,51,17,1,3,5,8,2,0,0,0,0,0,0,3,11,0,48,2849,0,1,0,0,0,0,0,0,0,1,1736,1719,0,Married,PhD,1753,1,2.9722314556625014,-1.3915889425562749
34320.0,1,0,66,4,1,9,3,0,0,1,1,0,2,8,0,0,0,0,0,0,3,11,0,34,2292,0,0,0,1,0,0,0,0,0,1,17,17,0,Together,PhD,17,0,-2.629138259692764,-1.0037461030212176
37070.0,1,1,30,231,7,137,4,15,39,9,5,1,8,7,0,0,0,0,0,0,3,11,1,54,2625,0,0,1,0,0,0,0,1,0,0,394,355,0,Single,Graduation,433,2,-0.8487464605558772,3.0195629379478164
81975.0,0,1,2,983,76,184,180,138,27,1,6,3,4,7,0,0,1,0,0,0,3,11,0,58,2699,1,0,0,0,0,1,0,0,0,0,1561,1534,1,Divorced,2n Cycle,1588,3,3.1835161605629643,-1.3755265088890158
38590.0,1,0,65,3,1,8,4,3,3,1,1,0,2,8,0,0,0,0,0,0,3,11,0,49,2569,0,0,0,1,0,0,0,1,0,0,19,16,0,Together,Graduation,22,0,-2.5137250978142647,-1.0154718814752226
15033.0,0,0,37,0,4,5,6,0,4,1,1,0,3,3,0,0,0,0,0,0,3,11,0,69,2233,0,0,1,0,0,0,0,1,0,0,15,11,0,Single,Graduation,19,0,-2.8274129252697016,-0.9622251002753618
62745.0,0,1,89,562,21,464,28,10,32,3,7,8,11,5,0,0,0,0,0,0,3,11,0,55,2622,0,1,0,0,0,0,0,0,0,1,1085,1053,0,Married,PhD,1117,1,2.089852758086177,1.0903563073217628
22212.0,1,0,49,5,9,20,6,8,21,2,2,0,4,6,0,0,0,0,0,0,3,11,0,45,2361,0,1,0,0,0,1,0,0,0,0,48,27,0,Married,2n Cycle,69,0,-2.314397088259392,-0.38669609241216685
23661.0,1,0,46,18,0,4,0,0,1,1,1,0,3,7,0,0,0,0,0,0,3,11,0,38,2366,0,0,0,1,0,0,0,0,1,0,22,21,0,Together,Master,23,0,-2.735741191979696,-0.910602001649021
79761.0,0,1,32,415,5,124,15,35,11,1,5,2,11,3,0,0,0,0,0,0,3,11,0,62,2427,0,0,1,0,0,0,0,0,0,1,594,583,0,Single,PhD,605,2,0.6814499998834554,0.1505620445629055
7500.0,1,0,54,5,3,10,12,7,20,4,3,1,3,7,0,0,0,0,0,0,3,11,0,47,2344,0,0,1,0,0,0,0,1,0,0,37,17,0,Single,Graduation,57,0,-2.52854022736181,0.48483266293518273
73455.0,0,0,98,901,61,757,186,163,20,1,6,5,10,3,0,1,0,0,0,0,3,11,0,52,2403,0,0,0,0,1,0,0,1,0,0,2068,2048,1,Widow,Graduation,2088,3,4.782719761603856,-1.5887372870026906
64961.0,0,1,97,382,114,276,75,124,38,2,6,4,4,3,0,0,0,0,0,0,3,11,0,62,2712,0,0,0,1,0,0,0,1,0,0,971,933,0,Together,Graduation,1009,3,2.209534934715332,-1.0991396017872117
22804.0,1,0,75,14,1,7,2,1,1,1,2,0,2,9,0,0,0,0,0,0,3,11,0,49,2492,0,0,1,0,0,0,0,1,0,0,25,24,0,Single,Graduation,26,0,-2.727415741578375,-0.8136550600378445
73687.0,0,0,8,559,153,503,218,13,181,1,3,9,9,2,0,0,0,1,0,0,3,11,1,30,2372,0,1,0,0,0,0,0,1,0,0,1446,1265,1,Married,Graduation,1627,3,4.753992215754977,-1.669145314475313
61074.0,0,1,37,789,0,133,0,28,152,7,11,5,8,7,0,0,0,0,0,0,3,11,0,62,2840,0,1,0,0,0,0,0,1,0,0,950,798,0,Married,Graduation,1102,2,1.779886443595904,3.991575339452691
31686.0,1,1,31,11,0,5,0,0,1,2,1,0,3,6,0,0,0,0,0,0,3,11,0,56,2183,0,1,0,0,0,0,0,0,0,1,16,15,0,Married,PhD,17,0,-2.616803304824175,-0.5561913960832575
80134.0,1,0,40,1218,16,272,104,0,80,2,5,3,6,6,0,1,1,1,0,0,3,11,1,48,2564,0,1,0,0,0,0,0,1,0,0,1610,1530,3,Married,Graduation,1690,1,1.9858003872292043,0.5354953172632633
75027.0,0,1,74,925,64,179,133,12,77,2,9,4,6,5,0,0,0,0,0,0,3,11,0,67,2695,0,1,0,0,0,0,0,1,0,0,1313,1236,0,Married,Graduation,1390,1,2.566015098350924,0.655093174072422
67546.0,0,0,90,864,134,768,150,38,172,1,4,10,5,3,0,0,0,0,0,0,3,11,0,32,2826,0,1,0,0,0,0,0,0,0,1,1954,1782,0,Married,PhD,2126,3,4.794432092420667,-1.4848235229850877
65176.0,0,1,57,960,28,183,220,70,70,4,9,6,6,6,0,0,0,0,0,0,3,11,0,51,2767,0,0,0,1,0,0,0,0,1,0,1461,1391,0,Together,Master,1531,3,3.255756980782459,0.9360970335439178
31160.0,1,0,59,16,3,25,6,1,13,2,2,0,3,8,0,0,0,0,0,0,3,11,0,45,2445,0,0,1,0,0,0,0,0,1,0,51,38,0,Single,Master,64,0,-2.3707268651906213,-0.40007056882757763
29938.0,1,0,52,3,3,7,0,2,11,2,1,0,3,6,0,0,0,0,0,0,3,11,0,35,2404,0,0,1,0,0,0,0,1,0,0,15,4,0,Single,Graduation,26,0,-2.5630320081870317,-0.5524229351663382
102692.0,0,0,5,168,148,444,32,172,148,1,6,9,13,2,0,1,1,1,1,0,3,11,1,46,2609,1,0,0,0,0,0,0,1,0,0,964,816,4,Divorced,Graduation,1112,3,5.371272902858242,-1.1685734462500135
26490.0,0,0,92,45,47,52,21,20,25,2,3,1,5,6,0,0,0,0,0,0,3,11,0,62,2804,0,0,0,1,0,1,0,0,0,0,185,160,0,Together,2n Cycle,210,0,-1.3436578119254936,-0.47601647798814267
